app_category,reviews_count,free_paid,age_rating,year,month,day,weekday,quarter,is_weekend,is_month_start,is_month_end,week_of_year,is_holiday_season,is_holiday,holiday_name,min_base_os_version,is_wear_os,is_version_range,app_name
FAMILY,"10,000+",Free,Everyone,2016,7,18,0,3,False,False,False,29,False,False,Not Holiday,4.0,False,False,Study AP World History
TOOLS,"500,000+",Free,Everyone,2018,7,25,2,3,False,False,False,30,False,False,Not Holiday,4.1,False,False,UniFi
TOOLS,"100,000+",Free,Everyone,2018,7,31,1,3,False,False,True,31,False,False,Not Holiday,4.0,False,False,Ap Video Downloader for fb New 2018
TOOLS,"100,000+",Free,Everyone,2016,9,12,0,3,False,False,False,37,False,False,Not Holiday,2.3,False,False,HotSpot Tethering Free/WiFi AP
FAMILY,"10,000+",Free,Everyone,2018,7,3,1,3,False,False,False,27,False,False,Not Holiday,4.1,False,False,AP Chemistry Prep: Practice Tests and Flashcards
FAMILY,"10,000+",Free,Everyone,2015,8,30,6,3,True,False,False,35,False,False,Not Holiday,3.1,False,False,AP Flashcards
FAMILY,"5,000+",Free,Everyone,2018,7,3,1,3,False,False,False,27,False,False,Not Holiday,4.1,False,False,AP World History: Practice Tests and Flashcards
COMMUNICATION,"10,000+",Free,Everyone,2014,8,12,1,3,False,False,False,33,False,False,Not Holiday,2.3,False,False,Access Point Names
FAMILY,"10,000+",Free,Everyone,2018,7,3,1,3,False,False,False,27,False,False,Not Holiday,4.1,False,False,"AP Biology Prep: Practice Tests, Flashcards"
FAMILY,"10,000+",Free,Everyone,2016,3,22,1,1,False,False,False,12,False,False,Not Holiday,4.1,False,False,AP Biology Study Guide + Quiz
FAMILY,100+,Paid,Everyone,2013,11,1,4,4,False,True,False,44,True,False,Not Holiday,1.6,False,False,500 AP World History Questions
FAMILY,"5,000+",Free,Everyone,2018,7,3,1,3,False,False,False,27,False,False,Not Holiday,4.1,False,False,AP Physics 1 Prep: Practice Tests and Flashcards
FAMILY,100+,Paid,Everyone,2017,4,25,1,2,False,False,False,17,False,False,Not Holiday,4.0,False,False,iScore5 AP Psych
FAMILY,"50,000+",Free,Everyone,2018,7,3,1,3,False,False,False,27,False,False,Not Holiday,4.1,False,False,AP Psychology Prep: Practice Tests and Flashcards
FAMILY,10+,Paid,Everyone,2013,8,31,5,3,True,False,True,35,False,False,Not Holiday,2.0,False,False,meStudying: AP English Lit
TOOLS,"1,000,000+",Free,Everyone,2018,8,3,4,3,False,False,False,31,False,False,Not Holiday,4.1,False,False,APN Settings
FAMILY,"5,000+",Free,Everyone,2015,7,19,6,3,True,False,False,29,False,False,Not Holiday,2.3,False,False,AP Math & Computer Science
FAMILY,"5,000+",Free,Everyone,2018,7,3,1,3,False,False,False,27,False,False,Not Holiday,4.1,False,False,AP Statistics Prep: Practice Tests and Flashcards
SOCIAL,"1,000+",Free,Teen,2018,2,15,3,1,False,False,False,7,False,False,Not Holiday,4.1,False,False,eChallan Andhra Pradesh (AP)
FAMILY,10+,Paid,Mature 17+,2016,1,19,1,1,False,False,False,3,False,False,Not Holiday,4.0,False,False,AP Art History Flashcards
SPORTS,"1,000,000+",Paid,Everyone,2018,8,4,5,3,True,False,False,31,False,False,Not Holiday,4.0,False,False,True Skate
FAMILY,"1,000+",Free,Everyone,2018,7,3,1,3,False,False,False,27,False,False,Not Holiday,4.1,False,False,AP European History: Practice Tests and Flashcards
FAMILY,"100,000+",Free,Everyone,2018,6,13,2,2,False,False,False,24,False,False,Not Holiday,4.0,False,False,AdventureQuest Dragons
GAME,"100,000+",Free,Everyone 10+,2015,11,4,2,4,False,False,False,45,True,False,Not Holiday,2.3,False,False,Undead Assault
FAMILY,500+,Free,Everyone,2018,1,16,1,1,False,False,False,3,False,False,Not Holiday,4.0,False,False,Adventure Quest World Mobile Quiz
FAMILY,500+,Free,Everyone,2017,8,15,1,3,False,False,False,33,False,False,Not Holiday,4.0,False,False,Aqw&3d Design Notes Manager
MEDICAL,"10,000+",Free,Everyone,2015,10,14,2,4,False,False,False,42,False,False,Not Holiday,2.3,False,False,AQ Aspergers Test
GAME,"1,000+",Free,Everyone,2017,11,1,2,4,False,True,False,44,True,False,Not Holiday,4.1,False,False,Guess the Class 🔥 AQW
FAMILY,50+,Free,Everyone,2018,4,3,1,2,False,False,False,14,False,False,Not Holiday,4.1,False,False,AQ Ria Retail
FAMILY,10+,Free,Everyone,2018,2,16,4,1,False,False,False,7,False,False,Not Holiday,4.0,False,False,Wowkwis aq Ka'qaquj
COMMUNICATION,"10,000+",Free,Everyone,2018,7,25,2,3,False,False,False,30,False,False,Not Holiday,4.4,False,False,ClanHQ
PERSONALIZATION,"1,000,000+",Free,Everyone,2014,2,23,6,1,True,False,False,8,False,False,Not Holiday,1.6,False,False,QuickShortcutMaker
FAMILY,"5,000,000+",Free,Everyone 10+,2018,3,28,2,1,False,False,False,13,False,False,Not Holiday,4.0,False,False,Dungeon Boss – Strategy RPG
FAMILY,"1,000,000+",Free,Everyone 10+,2018,8,2,3,3,False,False,False,31,False,False,Not Holiday,4.1,False,False,Questland: Turn Based RPG
FAMILY,"10,000,000+",Free,Teen,2018,7,9,0,3,False,False,False,28,False,False,Not Holiday,4.0,False,False,Order & Chaos 2: 3D MMO RPG
FAMILY,"10,000,000+",Free,Teen,2018,6,21,3,2,False,False,False,25,False,False,Not Holiday,4.0,False,False,Dungeon Hunter 5 – Action RPG
GAME,"5,000,000+",Free,Mature 17+,2018,7,19,3,3,False,False,False,29,False,False,Not Holiday,4.2,False,False,Evil Apples: A Dirty Card Game
FAMILY,"10,000+",Free,Teen,2018,3,17,5,1,True,False,False,11,False,False,Not Holiday,7.0,False,False,Knightfall™ AR
GAME,"100,000+",Free,Teen,2016,12,21,2,4,False,False,False,51,True,False,Not Holiday,2.3,False,False,Ghost Snap AR Horror Survival
GAME,"1,000,000+",Free,Teen,2018,8,1,2,3,False,True,False,31,False,False,Not Holiday,5.0,False,False,The Walking Dead: Our World
FAMILY,"5,000,000+",Free,Everyone 10+,2018,8,2,3,3,False,False,False,31,False,False,Not Holiday,4.4,False,False,Jurassic World™ Alive
GAME,"10,000,000+",Free,Everyone,2018,6,20,2,2,False,False,False,25,False,False,Not Holiday,4.0,False,False,Ingress
FAMILY,"1,000,000+",Free,Everyone,2018,8,1,2,3,False,True,False,31,False,False,Not Holiday,4.2,False,False,My Tamagotchi Forever
GAME,"100,000+",Free,Everyone 10+,2018,3,16,4,1,False,False,False,11,False,False,Not Holiday,7.0,False,False,Flat Pack
GAME,"1,000+",Free,Everyone,2018,3,13,1,1,False,False,False,11,False,False,Not Holiday,7.0,False,False,Crayola Color Blaster
GAME,"10,000,000+",Free,Teen,2018,7,20,4,3,False,False,False,29,False,False,Not Holiday,4.1,False,False,Guns of Boom - Online Shooter
HOUSE_AND_HOME,"50,000+",Free,Everyone,2018,7,10,1,3,False,False,False,28,False,False,Not Holiday,5.0,False,False,Build.com - Shop Home Improvement & Expert Advice
SHOPPING,"5,000,000+",Free,Everyone,2018,8,3,4,3,False,False,False,31,False,False,Not Holiday,4.1,False,False,Wayfair - Shop All Things Home
GAME,"100,000+",Free,Everyone,2018,6,29,4,2,False,False,False,26,False,False,Not Holiday,4.0,False,False,Stack It AR
FAMILY,"10,000+",Free,Everyone,2018,3,8,3,1,False,False,False,10,False,False,Not Holiday,7.0,False,False,Monster Park AR - Jurassic Dinosaurs in Real World
FAMILY,"10,000+",Free,Everyone,2018,7,23,0,3,False,False,False,30,False,False,Not Holiday,7.0,False,False,Solar System AR ( ARCore )
FAMILY,"10,000+",Free,Teen,2017,12,18,0,4,False,False,False,51,True,False,Not Holiday,4.0,False,False,Super AR
FAMILY,"10,000+",Free,Everyone,2018,6,28,3,2,False,False,False,26,False,False,Not Holiday,7.0,False,False,Spacecraft AR
FAMILY,"5,000+",Free,Everyone,2018,6,24,6,2,True,False,False,25,False,False,Not Holiday,4.1,False,False,MCRAFT AR - EDITOR
FAMILY,"10,000+",Free,Everyone,2018,3,17,5,1,True,False,False,11,False,False,Not Holiday,7.0,False,False,Jenga® AR
GAME,"1,000+",Paid,Everyone 10+,2018,3,27,1,1,False,False,False,13,False,False,Not Holiday,7.0,False,False,Nightenfell: Shared AR
TRAVEL_AND_LOCAL,"5,000+",Free,Everyone,2018,6,4,0,2,False,False,False,23,False,False,Not Holiday,7.0,False,False,Portal AR - Step Into Scotland
GAME,"10,000+",Free,Everyone,2017,5,19,4,2,False,False,False,20,False,False,Not Holiday,4.0,False,False,Arcraft - AR Sandbox
BUSINESS,"1,000,000+",Free,Everyone,2018,2,26,0,1,False,False,False,9,False,False,Not Holiday,4.0,False,False,Augment - 3D Augmented Reality
BOOKS_AND_REFERENCE,"1,000,000+",Free,Everyone,2011,9,22,3,3,False,False,False,38,False,False,Not Holiday,2.1,False,False,Satellite AR
FAMILY,"5,000+",Free,Everyone,2018,7,10,1,3,False,False,False,28,False,False,Not Holiday,7.0,False,False,Figment AR
GAME,"10,000+",Free,Everyone,2016,12,31,5,4,True,False,True,52,True,False,Not Holiday,4.0,False,False,AR Tank Battle
FAMILY,"1,000+",Free,Everyone,2018,3,7,2,1,False,False,False,10,False,False,Not Holiday,7.0,False,False,Paint Space AR
FAMILY,"100,000+",Free,Everyone,2018,5,30,2,2,False,False,False,22,False,False,Not Holiday,7.0,False,False,"Just a Line - Draw Anywhere, with AR"
PRODUCTIVITY,"5,000+",Free,Everyone,2018,7,26,3,3,False,False,False,30,False,False,Not Holiday,7.0,False,False,"Mind Map AR, Augmented Reality ARCore Mind Mapping"
FAMILY,"1,000,000+",Free,Teen,2017,4,25,1,2,False,False,False,17,False,False,Not Holiday,4.2,False,False,【Miku AR Camera】Mikuture
FAMILY,"50,000+",Free,Everyone,2018,7,5,3,3,False,False,False,27,False,False,Not Holiday,4.4,False,False,Summer Camp Island AR
FAMILY,"10,000+",Free,Everyone,2017,6,10,5,2,True,False,False,23,False,False,Not Holiday,4.1,False,False,AR Sport Cars
SPORTS,"1,000,000+",Free,Everyone,2018,6,9,5,2,True,False,False,23,False,False,Not Holiday,4.1,False,False,AS - News and sports results.
SPORTS,"5,000,000+",Free,Everyone,2018,7,25,2,3,False,False,False,30,False,False,Not Holiday,4.1,False,False,MARCA - Diario Líder Deportivo
SPORTS,"100,000+",Free,Everyone,2017,9,14,3,3,False,False,False,37,False,False,Not Holiday,4.1,False,False,AS Guía de las Ligas 2017-2018
LIFESTYLE,"1,000,000+",Paid,Everyone,2018,6,27,2,2,False,False,False,26,False,False,Not Holiday,4.0,False,False,Sleep as Android Unlock
HEALTH_AND_FITNESS,"100,000+",Free,Everyone,2018,2,27,1,1,False,False,False,9,False,False,Not Holiday,4.0,False,False,Sleep as Android Gear Addon
HEALTH_AND_FITNESS,"10,000+",Free,Everyone,2018,6,20,2,2,False,False,False,25,False,False,Not Holiday,2.3,False,False,Sleep as Android Garmin Addon
FAMILY,"100,000+",Free,Everyone 10+,2018,3,12,0,1,False,False,False,11,False,False,Not Holiday,4.0,False,False,The Aether: Life as a God
GAME,"500,000+",Free,Everyone 10+,2018,7,29,6,3,True,False,False,30,False,False,Not Holiday,4.0,False,False,Pacific Navy Fighter C.E. (AS)
LIFESTYLE,"1,000+",Free,Everyone,2016,1,23,5,1,True,False,False,3,False,False,Not Holiday,4.2,False,False,Sleep as Microsoft Band Add-On
FAMILY,"10,000,000+",Free,Teen,2017,12,18,0,4,False,False,False,51,True,False,Not Holiday,4.1,False,False,Ninja Turtles: Legends
HEALTH_AND_FITNESS,"500,000,000+",Free,Everyone,2018,7,31,1,3,False,False,True,31,False,False,Not Holiday,5.0,False,False,Samsung Health
FAMILY,"10,000,000+",Free,Everyone,2018,7,11,2,3,False,False,False,28,False,False,Not Holiday,4.2,False,False,Maleficent Free Fall
FAMILY,"5,000,000+",Free,Everyone 10+,2018,7,19,3,3,False,False,False,29,False,False,Not Holiday,4.1,False,False,Star Wars™: Force Arena
FAMILY,"1,000,000+",Free,Everyone,2018,6,13,2,2,False,False,False,24,False,False,Not Holiday,4.1,False,False,PS4 Second Screen
GAME,"5,000,000+",Free,Everyone,2013,7,18,3,3,False,False,False,29,False,False,Not Holiday,2.1,False,False,SAMURAI vs ZOMBIES DEFENSE
FAMILY,"1,000,000+",Free,Teen,2018,5,24,3,2,False,False,False,21,False,False,Not Holiday,4.1,False,False,Seen
FAMILY,"500,000+",Free,Everyone,2018,7,11,2,3,False,False,False,28,False,False,Not Holiday,5.0,False,False,AT&T THANKS®
FAMILY,"1,000,000+",Free,Everyone 10+,2018,5,22,1,2,False,False,False,21,False,False,Not Holiday,3.0,False,False,Galaxy at War Online
FAMILY,"1,000,000+",Free,Teen,2018,6,28,3,2,False,False,False,26,False,False,Not Holiday,4.0,False,False,Kingdoms at War: Hardcore PVP
GAME,"10,000,000+",Free,Teen,2015,7,26,6,3,True,False,False,30,False,False,Not Holiday,2.3,False,False,Five Nights at Freddy's 4 Demo
GAME,"10,000,000+",Free,Teen,2015,4,2,3,2,False,False,False,14,False,False,Not Holiday,2.3,False,False,Five Nights at Freddy's 3 Demo
FAMILY,"1,000,000+",Free,Mature 17+,2018,6,6,2,2,False,False,False,23,False,False,Not Holiday,4.4,False,False,Fandom: Five Nights at Freddys
FAMILY,"5,000,000+",Free,Everyone 10+,2018,5,25,4,2,False,False,False,21,False,False,Not Holiday,4.1,False,False,World at War: WW2 Strategy MMO
FAMILY,"1,000,000+",Free,Teen,2018,2,14,2,1,False,False,False,7,False,False,Not Holiday,2.3,False,False,Five Tries At Love Dating Sim
FAMILY,"5,000,000+",Free,Teen,2016,10,3,0,4,False,False,False,40,False,False,Not Holiday,3.0,False,False,Rivals at War: 2084
VIDEO_PLAYERS,"1,000,000+",Free,Everyone,2018,6,19,1,2,False,False,False,25,False,False,Not Holiday,4.4,False,False,Multiple Videos at Same Time
FAMILY,"500,000+",Paid,Teen,2014,11,15,5,4,True,False,False,46,True,False,Not Holiday,2.3,False,False,Five Nights at Freddy's 2
FAMILY,"100,000+",Free,Everyone,2017,6,6,1,2,False,False,False,23,False,False,Not Holiday,2.3,False,False,Coloring Book at Five Nights
GAME,"5,000,000+",Free,Teen,2016,10,18,1,4,False,False,False,42,False,False,Not Holiday,3.0,False,False,Rivals at War: Firefight
GAME,"1,000,000+",Paid,Teen,2014,12,2,1,4,False,False,False,49,True,False,Not Holiday,2.3,False,False,Five Nights at Freddy's
FAMILY,"1,000,000+",Free,Teen,2017,3,3,4,1,False,False,False,9,False,False,Not Holiday,4.2,False,False,Nights at Cube Pizzeria 3D – 3
GAME,"1,000,000+",Free,Teen,2018,7,9,0,3,False,False,False,28,False,False,Not Holiday,4.4,False,False,7 Nights at Pixel Pizzeria - 2
GAME,"100,000+",Free,Teen,2017,5,22,0,2,False,False,False,21,False,False,Not Holiday,4.2,False,False,Nights at Slender Pizzeria 3D
FAMILY,"10,000,000+",Free,Teen,2018,6,1,4,2,False,True,False,22,False,False,Not Holiday,4.1,False,False,DIRECTV
GAME,"500,000+",Free,Teen,2018,7,17,1,3,False,False,False,29,False,False,Not Holiday,4.4,False,False,Nights at Cube Pizzeria 3D – 4
GAME,"5,000,000+",Free,Teen,2018,6,26,1,2,False,False,False,26,False,False,Not Holiday,4.1,False,False,Asylum Night Shift - Five Nights Survival
GAME,"100,000+",Paid,Teen,2017,4,6,3,2,False,False,False,14,False,False,Not Holiday,2.3,False,False,Five Nights at Freddy's: SL
GAME,"100,000+",Free,Teen,2017,8,17,3,3,False,False,False,33,False,False,Not Holiday,4.1,False,False,Two Nights at jumpscare
GAME,"100,000+",Free,Teen,2018,3,3,5,1,True,False,False,9,False,False,Not Holiday,4.1,False,False,Five Nights at Pizzeria
GAME,"500,000+",Free,Everyone 10+,2016,5,14,5,2,True,False,False,19,False,False,Not Holiday,2.3,False,False,Block Battles: Heroes at War - Multiplayer PVP
GAME,"100,000+",Paid,Teen,2015,7,26,6,3,True,False,False,30,False,False,Not Holiday,2.3,False,False,Five Nights at Freddy's 4
GAME,"10,000+",Free,Everyone,2017,6,27,1,2,False,False,False,26,False,False,Not Holiday,2.3,False,False,Five Nights at Flappy's
GAME,"100,000+",Free,Teen,2017,2,22,2,1,False,False,False,8,False,False,Not Holiday,4.2,False,False,5 Nights at Cube Pizzeria City
GAME,"100,000+",Paid,Teen,2015,4,2,3,2,False,False,False,14,False,False,Not Holiday,2.3,False,False,Five Nights at Freddy's 3
SOCIAL,"50,000+",Free,Teen,2018,7,13,4,3,False,False,False,28,False,False,Not Holiday,4.0,False,False,Undertale AU Amino
FAMILY,"1,000,000+",Free,Everyone,2016,6,8,2,2,False,False,False,23,False,False,Not Holiday,4.0,False,False,au
GAME,"1,000,000+",Free,Mature 17+,2018,7,17,1,3,False,False,False,29,False,False,Not Holiday,4.0,False,False,Au Mobile: Audition Chính Hiệu
GAME,"1,000,000+",Free,Everyone,2018,5,9,2,2,False,False,False,19,False,False,Not Holiday,2.3,False,False,AU Mobile Indonesia
FOOD_AND_DRINK,"10,000+",Free,Everyone,2018,7,23,0,3,False,False,False,30,False,False,Not Holiday,5.0,False,False,Au Bon Pain
GAME,"1,000,000+",Free,Everyone,2018,7,24,1,3,False,False,False,30,False,False,Not Holiday,2.3,False,False,Super Dancer
FAMILY,"100,000+",Free,Everyone,2017,12,14,3,4,False,False,False,50,True,False,Not Holiday,4.1,False,False,AU Results - AU COE Corner
LIFESTYLE,"50,000+",Free,Everyone,2017,9,26,1,3,False,False,False,39,False,False,Not Holiday,4.1,False,False,"view.com.au - Buy, Rent or Research Real Estate"
FAMILY,"10,000+",Free,Everyone,2018,8,1,2,3,False,True,False,31,False,False,Not Holiday,4.4,False,False,AU Spark
SPORTS,"1,000+",Free,Everyone,2017,12,21,3,4,False,False,False,51,True,False,Not Holiday,4.1,False,False,Rugby AU
FAMILY,"100,000+",Free,Everyone,2018,3,26,0,1,False,False,False,13,False,False,Not Holiday,4.1,False,False,Learners Test Free: AU Driver Knowledge Test (DKT)
GAME,"100,000+",Free,Everyone,2018,6,15,4,2,False,False,False,24,False,False,Not Holiday,4.3,False,False,Au-allstar for KR
FAMILY,"100,000+",Free,Everyone,2018,6,5,1,2,False,False,False,23,False,False,Not Holiday,4.1,False,False,STUCOR - AU
FAMILY,"10,000+",Free,Everyone,2016,7,1,4,3,False,True,False,26,False,False,Not Holiday,4.0,False,False,AU Students Zone (Result 2016)
FAMILY,"100,000+",Free,Everyone,2017,2,1,2,1,False,True,False,5,False,False,Not Holiday,4.0,False,False,AU Results 2017 Auzone
SOCIAL,"10,000+",Free,Everyone,2017,8,14,0,3,False,False,False,33,False,False,Not Holiday,4.2,False,False,Au Pair
COMMUNICATION,"1,000+",Free,Everyone,2018,4,24,1,2,False,False,False,17,False,False,Not Holiday,4.1,False,False,AU Call Blocker - Block Unwanted Calls Texts 2018
BUSINESS,"50,000+",Free,Everyone,2018,6,26,1,2,False,False,False,26,False,False,Not Holiday,5.0,False,False,realcommercial.com.au
TOOLS,"10,000+",Free,Everyone,2018,7,12,3,3,False,False,False,28,False,False,Not Holiday,4.0,False,False,Powershop AU
NEWS_AND_MAGAZINES,"1,000+",Free,Everyone,2018,7,8,6,3,True,False,False,27,False,False,Not Holiday,4.0,False,False,Australia Newspapers - AU News Apps
FAMILY,"1,000,000+",Free,Teen,2018,4,13,4,2,False,False,False,15,False,False,Not Holiday,4.0,False,False,Dance On Mobile
LIFESTYLE,"10,000+",Free,Everyone,2017,9,18,0,3,False,False,False,38,False,False,Not Holiday,4.0,False,False,Neuvaine au Saint-Esprit
HOUSE_AND_HOME,"100,000+",Free,Everyone,2018,8,1,2,3,False,True,False,31,False,False,Not Holiday,4.3,False,False,allhomes.com.au
BUSINESS,"1,000+",Free,Teen,2018,8,5,6,3,True,False,False,31,False,False,Not Holiday,4.2,False,False,Jobs in Canada - Emplois au Canada
GAME,"1,000,000+",Free,Teen,2018,6,14,3,2,False,False,False,24,False,False,Not Holiday,4.0,False,False,Love Dance
BUSINESS,"10,000+",Free,Everyone,2018,7,5,3,3,False,False,False,27,False,False,Not Holiday,4.0,False,False,Job'Of - Emploi au Cameroun
NEWS_AND_MAGAZINES,"50,000+",Free,Everyone,2017,4,8,5,2,True,False,False,14,False,False,Not Holiday,4.1,False,False,Mali 7 - Actualités au Mali
PRODUCTIVITY,"100,000+",Free,Everyone,2018,4,17,1,2,False,False,False,16,False,False,Not Holiday,4.1,False,False,Total AV
BOOKS_AND_REFERENCE,"10,000+",Free,Teen,2018,3,6,1,1,False,False,False,10,False,False,Not Holiday,4.0,False,False,日本AV历史
FAMILY,"5,000+",Free,Everyone,2017,3,8,2,1,False,False,False,10,False,False,Not Holiday,4.1,False,False,AV Buddy Free
FAMILY,"1,000+",Free,Everyone,2018,1,19,4,1,False,False,False,3,False,False,Not Holiday,4.4,False,False,AV HD Video Player
FAMILY,"10,000,000+",Free,Teen,2018,7,3,1,3,False,False,False,27,False,False,Not Holiday,4.1,False,False,Avakin Life - 3D virtual world
VIDEO_PLAYERS,"1,000+",Free,Everyone,2018,4,27,4,2,False,False,False,17,False,False,Not Holiday,4.1,False,False,AV-IPTV
VIDEO_PLAYERS,"10,000+",Free,Everyone,2017,8,10,3,3,False,False,False,32,False,False,Not Holiday,4.1,False,False,"HD Video Player (wmv,avi,mp4,flv,av,mpg,mkv)2017"
COMMUNICATION,"100,000+",Free,Everyone,2014,3,6,3,1,False,False,False,10,False,False,Not Holiday,2.3,False,False,Baby Monitor AV
VIDEO_PLAYERS,"5,000+",Free,Everyone,2018,3,6,1,1,False,False,False,10,False,False,Not Holiday,4.0,False,False,HD Video Player - Video & MP3 Player | AV Player |
TOOLS,"100,000+",Free,Everyone,2018,7,31,1,3,False,False,True,31,False,False,Not Holiday,4.3,False,False,Remote for Onkyo AV Receivers & Smart TV/Blu-Ray
TOOLS,"1,000,000+",Free,Everyone,2016,6,3,4,2,False,False,False,22,False,False,Not Holiday,2.3,False,False,LG AV REMOTE
FINANCE,"50,000+",Free,Everyone,2017,10,12,3,4,False,False,False,41,False,False,Not Holiday,4.0,False,False,App Seguridad AV Villas
FAMILY,"1,000+",Free,Teen,2017,8,23,2,3,False,False,False,34,False,False,Not Holiday,4.1,False,False,Gogo Vision (Biz Av)
PHOTOGRAPHY,"5,000+",Paid,Everyone,2017,10,19,3,4,False,False,False,42,False,False,Not Holiday,2.3,False,False,Ai-Ball AV Recorder
TOOLS,"10,000,000+",Free,Everyone,2018,7,26,3,3,False,False,False,30,False,False,Not Holiday,4.1,False,False,Norton Security and Antivirus
FAMILY,"50,000+",Free,Everyone,2016,6,29,2,2,False,False,False,26,False,False,Not Holiday,4.0,False,False,AV Pro Voice Changer
FAMILY,"10,000+",Free,Everyone,2017,2,22,2,1,False,False,False,8,False,False,Not Holiday,4.0,False,False,AV Phonetics
TOOLS,"50,000,000+",Free,Everyone,2018,7,24,1,3,False,False,False,30,False,False,Not Holiday,4.1,False,False,Kaspersky Mobile Antivirus: AppLock & Web Security
PRODUCTIVITY,"10,000,000+",Free,Everyone,2018,7,16,0,3,False,False,False,29,False,False,Not Holiday,4.1,False,False,"Mobile Security: Antivirus, Web Scan & App Lock"
LIFESTYLE,"50,000+",Free,Everyone,2018,7,31,1,3,False,False,True,31,False,False,Not Holiday,4.3,False,False,MyAV Remote for Denon & Marantz AV Receivers
BOOKS_AND_REFERENCE,"10,000+",Free,Everyone,2014,8,4,0,3,False,False,False,32,False,False,Not Holiday,2.2,False,False,Kinot & Eichah for Tisha B'Av
TOOLS,"5,000+",Free,Everyone,2016,5,17,1,2,False,False,False,20,False,False,Not Holiday,4.0,False,False,Samsung TV AV Guide 2016
PRODUCTIVITY,"1,000+",Free,Everyone,2017,7,12,2,3,False,False,False,28,False,False,Not Holiday,4.2,False,False,Professional AV Solution & Products information
FAMILY,"10,000+",Free,Everyone,2018,4,5,3,2,False,False,False,14,False,False,Not Holiday,4.1,False,False,AV High School District
TOOLS,"1,000,000+",Free,Everyone,2018,7,20,4,3,False,False,False,29,False,False,Not Holiday,4.0,False,False,Bitdefender Antivirus Free
LIFESTYLE,"5,000+",Free,Everyone,2015,7,26,6,3,True,False,False,30,False,False,Not Holiday,2.3,False,False,Kinot Tisha'a Be'av - Ashkenaz
TOOLS,"10,000,000+",Free,Everyone,2018,8,1,2,3,False,True,False,31,False,False,Not Holiday,4.1,False,False,"Avast Cleanup & Boost, Phone Cleaner, Optimizer"
VIDEO_PLAYERS,"100,000+",Free,Everyone,2017,7,6,3,3,False,False,False,27,False,False,Not Holiday,5.0,False,False,AW Screen Recorder No Root
BOOKS_AND_REFERENCE,"5,000+",Free,Everyone,2016,10,7,4,4,False,False,False,40,False,False,Not Holiday,2.3,False,False,AW Tozer Devotionals - Daily
TOOLS,"100,000+",Free,Everyone,2018,3,7,2,1,False,False,False,10,False,False,Not Holiday,4.3,False,False,Analog Clock AW-7
GAME,"100,000+",Free,Everyone,2018,8,2,3,3,False,False,False,31,False,False,Not Holiday,5.0,False,False,Armored Warfare: Assault
TOOLS,"50,000+",Free,Everyone,2018,3,17,5,1,True,False,False,11,False,False,Not Holiday,4.3,False,False,Watch AW-7
NEWS_AND_MAGAZINES,500+,Free,Everyone,2018,6,4,0,2,False,False,False,23,False,False,Not Holiday,4.1,False,False,AW TeamUp
GAME,"1,000,000+",Free,Everyone,2017,9,15,4,3,False,False,False,37,False,False,Not Holiday,2.3,False,False,Auction Wars : Storage King
FAMILY,"1,000+",Free,Everyone,2018,7,5,3,3,False,False,False,27,False,False,Not Holiday,4.0,False,False,AW Training
TOOLS,"100,000+",Free,Everyone,2018,3,6,1,1,False,False,False,10,False,False,Not Holiday,4.3,False,False,Digital Clock AW-7
TOOLS,"50,000+",Free,Everyone,2018,3,15,3,1,False,False,False,11,False,False,Not Holiday,4.3,False,False,Analog and Digital Clock AW-7
TOOLS,"1,000+",Paid,Everyone,2018,3,7,2,1,False,False,False,10,False,False,Not Holiday,4.3,False,False,Analog Clock AW-7 PRO
TOOLS,500+,Free,Everyone,2018,5,17,3,2,False,False,False,20,False,False,Not Holiday,6.0,False,False,AW Browser with Chrome Custom Tabs
TOOLS,"5,000+",Free,Everyone,2018,3,17,5,1,True,False,False,11,False,False,Not Holiday,4.3,False,False,Roman Clock AW-7
TOOLS,"50,000+",Free,Everyone,2018,3,10,5,1,True,False,False,10,False,False,Not Holiday,4.3,False,False,Square Analog Clock AW-7
BUSINESS,"5,000,000+",Free,Everyone,2018,8,1,2,3,False,True,False,31,False,False,Not Holiday,4.0,False,False,AirWatch Agent
GAME,"100,000+",Free,Teen,2017,4,6,3,2,False,False,False,14,False,False,Not Holiday,4.0,False,False,Modern Action Commando 3D
BUSINESS,"5,000+",Free,Everyone,2018,3,30,4,1,False,False,False,13,False,False,Not Holiday,4.3,False,False,HCP Anywhere
WEATHER,"10,000,000+",Free,Everyone 10+,2018,7,16,0,3,False,False,False,29,False,False,Not Holiday,4.1,False,False,Amber Weather
FAMILY,"100,000+",Free,Everyone,2015,6,6,5,2,True,False,False,23,False,False,Not Holiday,3.0,False,False,Advanced Warfare Guns
VIDEO_PLAYERS,"100,000+",Free,Everyone,2015,10,20,1,4,False,False,False,43,False,False,Not Holiday,4.3,False,False,Video Editor
BOOKS_AND_REFERENCE,"1,000+",Free,Everyone,2017,2,14,1,1,False,False,False,7,False,False,Not Holiday,3.0,False,False,The Pursuit of God
FOOD_AND_DRINK,100+,Free,Everyone,2018,4,5,3,2,False,False,False,14,False,False,Not Holiday,4.1,False,False,Food-Aw - Order Food Online in Aruba
PRODUCTIVITY,"1,000+",Paid,Everyone,2017,12,24,6,4,True,False,False,51,True,False,Not Holiday,4.3,False,False,F05WatchFace for Android Wear
