app_category,reviews_count,free_paid,age_rating,year,month,day,weekday,quarter,is_weekend,is_month_start,is_month_end,week_of_year,is_holiday_season,is_holiday,holiday_name,min_base_os_version,is_wear_os,is_version_range
SPORTS,100+,Free,Everyone,2017,9,21,3,3,False,False,False,38,False,False,Not Holiday,4.4,False,False
FAMILY,"1,000+",Free,Everyone,2017,9,22,4,3,False,False,False,38,False,False,Not Holiday,4.3,False,False
BOOKS_AND_REFERENCE,"10,000+",Free,Everyone,2018,5,25,4,2,False,False,False,21,False,False,Not Holiday,4.0,False,False
PRODUCTIVITY,100+,Free,Everyone,2018,6,5,1,2,False,False,False,23,False,False,Not Holiday,4.2,False,False
COMMUNICATION,100+,Free,Everyone,2016,8,4,3,3,False,False,False,31,False,False,Not Holiday,3.0,False,False
HEALTH_AND_FITNESS,"1,000,000+",Free,Mature 17+,2017,4,27,3,2,False,False,False,17,False,False,Not Holiday,3.0,False,False
BUSINESS,"1,000+",Free,Everyone,2015,5,1,4,2,False,True,False,18,False,False,Not Holiday,4.0,False,False
MEDICAL,"100,000+",Free,Everyone 10+,2015,2,3,1,1,False,False,False,6,False,False,Not Holiday,3.0,False,False
FAMILY,100+,Free,Everyone,2017,12,3,6,4,True,False,False,48,True,False,Not Holiday,4.1,False,False
HEALTH_AND_FITNESS,500+,Free,Everyone,2018,6,25,0,2,False,False,False,26,False,False,Not Holiday,4.0,False,False
SHOPPING,100+,Free,Everyone,2016,9,14,2,3,False,False,False,37,False,False,Not Holiday,4.1,False,False
MAPS_AND_NAVIGATION,10+,Free,Everyone,2018,1,17,2,1,False,False,False,3,False,False,Not Holiday,4.1,False,False
FINANCE,"500,000+",Free,Everyone,2018,8,3,4,3,False,False,False,31,False,False,Not Holiday,5.0,False,False
LIFESTYLE,"100,000+",Free,Everyone,2017,8,21,0,3,False,False,False,34,False,False,Not Holiday,2.1,False,False
MAPS_AND_NAVIGATION,"10,000,000+",Free,Everyone,2017,10,25,2,4,False,False,False,43,False,False,Not Holiday,4.0,False,False
SHOPPING,"100,000+",Free,Everyone,2018,7,25,2,3,False,False,False,30,False,False,Not Holiday,4.1,False,False
COMMUNICATION,"10,000+",Free,Everyone,2018,4,9,0,2,False,False,False,15,False,False,Not Holiday,4.1,False,False
GAME,"5,000,000+",Free,Everyone 10+,2018,5,24,3,2,False,False,False,21,False,False,Not Holiday,4.1,False,False
FINANCE,"100,000+",Paid,Everyone,2018,6,13,2,2,False,False,False,24,False,False,Not Holiday,4.0,False,False
BUSINESS,"1,000+",Free,Everyone,2018,4,5,3,2,False,False,False,14,False,False,Not Holiday,4.3,False,False
LIFESTYLE,"1,000,000+",Free,Everyone,2018,7,26,3,3,False,False,False,30,False,False,Not Holiday,5.0,False,False
FAMILY,"1,000,000+",Free,Teen,2018,5,4,4,2,False,False,False,18,False,False,Not Holiday,4.0,False,False
TRAVEL_AND_LOCAL,"100,000+",Free,Teen,2018,8,2,3,3,False,False,False,31,False,False,Not Holiday,4.2,False,False
TOOLS,"5,000+",Free,Everyone,2017,6,6,1,2,False,False,False,23,False,False,Not Holiday,4.0,False,False
GAME,"10,000+",Free,Everyone,2015,6,18,3,2,False,False,False,25,False,False,Not Holiday,2.3,False,False
PHOTOGRAPHY,"50,000+",Free,Everyone,2017,11,22,2,4,False,False,False,47,True,False,Not Holiday,4.0,False,False
PHOTOGRAPHY,"100,000+",Free,Everyone,2017,11,13,0,4,False,False,False,46,True,False,Not Holiday,4.4,False,False
GAME,"10,000+",Free,Everyone,2015,7,28,1,3,False,False,False,31,False,False,Not Holiday,4.0,False,False
GAME,"1,000+",Free,Everyone,2018,5,13,6,2,True,False,False,19,False,False,Not Holiday,4.0,False,False
LIFESTYLE,"5,000+",Free,Everyone,2017,9,27,2,3,False,False,False,39,False,False,Not Holiday,4.0,False,False
PERSONALIZATION,"100,000+",Free,Everyone,2014,1,11,5,1,True,False,False,2,False,False,Not Holiday,2.2,False,False
FINANCE,"10,000+",Free,Everyone,2018,8,5,6,3,True,False,False,31,False,False,Not Holiday,4.0,False,False
BUSINESS,"1,000+",Free,Everyone,2017,8,21,0,3,False,False,False,34,False,False,Not Holiday,4.0,False,False
MAPS_AND_NAVIGATION,"5,000+",Free,Everyone,2018,5,1,1,2,False,True,False,18,False,False,Not Holiday,5.0,False,False
GAME,"5,000+",Free,Everyone,2013,6,2,6,2,True,False,False,22,False,False,Not Holiday,2.2,False,False
EVENTS,100+,Free,Everyone,2016,8,9,1,3,False,False,False,32,False,False,Not Holiday,4.0,False,False
PERSONALIZATION,50+,Free,Everyone,2016,12,31,5,4,True,False,True,52,True,False,Not Holiday,4.0,False,False
PERSONALIZATION,10+,Free,Everyone,2018,2,28,2,1,False,False,True,9,False,False,Not Holiday,4.4,False,False
TRAVEL_AND_LOCAL,"10,000+",Free,Everyone,2018,5,31,3,2,False,False,True,22,False,False,Not Holiday,4.0,False,False
LIFESTYLE,"1,000+",Free,Everyone,2016,11,14,0,4,False,False,False,46,True,False,Not Holiday,2.3,False,False
TRAVEL_AND_LOCAL,"10,000+",Free,Everyone,2018,6,4,0,2,False,False,False,23,False,False,Not Holiday,5.0,False,False
FAMILY,"1,000+",Free,Everyone,2016,1,10,6,1,True,False,False,1,False,False,Not Holiday,4.1,False,False
PERSONALIZATION,"50,000+",Free,Everyone,2014,10,11,5,4,True,False,False,41,False,False,Not Holiday,3.0,False,False
PERSONALIZATION,"1,000+",Paid,Everyone,2017,1,12,3,1,False,False,False,2,False,False,Not Holiday,4.4,False,False
ART_AND_DESIGN,"5,000+",Free,Everyone,2018,3,20,1,1,False,False,False,12,False,False,Not Holiday,4.0,False,False
PERSONALIZATION,"10,000+",Free,Mature 17+,2016,5,26,3,2,False,False,False,21,False,False,Not Holiday,4.0,False,False
PERSONALIZATION,"1,000+",Free,Everyone,2013,5,6,0,2,False,False,False,19,False,False,Not Holiday,2.1,False,False
FAMILY,"500,000+",Paid,Everyone 10+,2018,7,5,3,3,False,False,False,27,False,False,Not Holiday,2.3,False,False
PHOTOGRAPHY,"50,000+",Free,Everyone,2017,7,29,5,3,True,False,False,30,False,False,Not Holiday,4.0,False,False
FAMILY,"5,000+",Free,Everyone,2016,11,17,3,4,False,False,False,46,True,False,Not Holiday,2.2,False,False
TOOLS,"10,000+",Paid,Everyone,2017,4,28,4,2,False,False,False,17,False,False,Not Holiday,7.0,False,False
TOOLS,"1,000,000+",Free,Everyone,2018,5,23,2,2,False,False,False,21,False,False,Not Holiday,7.0,False,False
FINANCE,"10,000+",Free,Everyone,2017,10,23,0,4,False,False,False,43,False,False,Not Holiday,4.0,False,False
FINANCE,100+,Free,Everyone,2018,2,5,0,1,False,False,False,6,False,False,Not Holiday,4.2,False,False
FINANCE,100+,Paid,Everyone,2017,10,22,6,4,True,False,False,42,False,False,Not Holiday,4.0,False,False
FINANCE,"10,000+",Free,Everyone,2018,8,4,5,3,True,False,False,31,False,False,Not Holiday,5.0,False,False
BUSINESS,100+,Free,Everyone,2015,1,20,1,1,False,False,False,4,False,False,Not Holiday,4.0,False,False
FINANCE,50+,Free,Everyone,2018,7,14,5,3,True,False,False,28,False,False,Not Holiday,4.2,False,False
FINANCE,"5,000+",Free,Everyone,2017,6,26,0,2,False,False,False,26,False,False,Not Holiday,4.4,False,False
HEALTH_AND_FITNESS,"1,000+",Free,Everyone,2018,7,18,2,3,False,False,False,29,False,False,Not Holiday,5.0,False,False
FAMILY,"10,000+",Free,Everyone,2017,7,18,1,3,False,False,False,29,False,False,Not Holiday,2.3,False,False
GAME,"5,000,000+",Free,Everyone,2018,6,16,5,2,True,False,False,24,False,False,Not Holiday,4.1,False,False
COMMUNICATION,"1,000,000+",Free,Everyone,2015,3,25,2,1,False,False,False,13,False,False,Not Holiday,2.2,False,False
TOOLS,"1,000,000+",Free,Everyone,2018,1,21,6,1,True,False,False,3,False,False,Not Holiday,4.2,False,False
PERSONALIZATION,"1,000+",Paid,Everyone,2015,3,8,6,1,True,False,False,10,False,False,Not Holiday,4.0,False,False
FINANCE,"10,000+",Free,Everyone,2018,8,5,6,3,True,False,False,31,False,False,Not Holiday,5.0,False,False
SPORTS,"10,000,000+",Free,Teen,2018,7,7,5,3,True,False,False,27,False,False,Not Holiday,4.1,False,False
FAMILY,"10,000,000+",Free,Teen,2018,5,8,1,2,False,False,False,19,False,False,Not Holiday,4.1,False,False
GAME,"5,000+",Free,Everyone,2014,8,21,3,3,False,False,False,34,False,False,Not Holiday,3.0,False,False
GAME,"10,000+",Free,Everyone,2017,11,10,4,4,False,False,False,45,True,True,Veterans Day (observed),4.1,False,False
FAMILY,"500,000+",Free,Everyone,2015,9,9,2,3,False,False,False,37,False,False,Not Holiday,4.0,False,False
GAME,"500,000+",Free,Everyone 10+,2015,9,7,0,3,False,False,False,37,False,True,Labor Day,2.3,False,False
GAME,"1,000,000+",Free,Everyone,2018,6,6,2,2,False,False,False,23,False,False,Not Holiday,4.1,False,False
FAMILY,"50,000+",Free,Everyone,2017,12,14,3,4,False,False,False,50,True,False,Not Holiday,4.0,False,False
GAME,"1,000,000+",Free,Everyone,2013,6,15,5,2,True,False,False,24,False,False,Not Holiday,2.3,False,False
FAMILY,"500,000+",Free,Everyone,2018,7,23,0,3,False,False,False,30,False,False,Not Holiday,4.4,False,False
FAMILY,"500,000+",Free,Everyone,2018,7,18,2,3,False,False,False,29,False,False,Not Holiday,4.0,False,False
FAMILY,"10,000,000+",Free,Everyone,2018,7,19,3,3,False,False,False,29,False,False,Not Holiday,4.4,False,False
FAMILY,"1,000,000+",Free,Everyone,2018,8,4,5,3,True,False,False,31,False,False,Not Holiday,4.1,False,False
LIFESTYLE,"100,000+",Free,Everyone,2015,12,17,3,4,False,False,False,51,True,False,Not Holiday,4.0,False,False
FAMILY,"100,000+",Free,Teen,2018,8,2,3,3,False,False,False,31,False,False,Not Holiday,4.2,False,False
FAMILY,"1,000,000+",Free,Everyone,2018,7,5,3,3,False,False,False,27,False,False,Not Holiday,4.3,False,False
GAME,"10,000,000+",Free,Teen,2018,5,28,0,2,False,False,False,22,False,True,Memorial Day,2.3,False,False
FAMILY,"1,000,000+",Free,Everyone,2018,6,4,0,2,False,False,False,23,False,False,Not Holiday,4.0,False,False
FAMILY,"5,000,000+",Free,Everyone,2018,7,26,3,3,False,False,False,30,False,False,Not Holiday,4.1,False,False
FAMILY,"1,000,000+",Free,Everyone,2018,5,6,6,2,True,False,False,18,False,False,Not Holiday,4.0,False,False
FAMILY,"100,000+",Free,Everyone,2018,6,13,2,2,False,False,False,24,False,False,Not Holiday,4.3,False,False
FAMILY,"500,000+",Free,Everyone,2018,8,5,6,3,True,False,False,31,False,False,Not Holiday,4.0,False,False
FAMILY,"1,000,000+",Free,Everyone,2018,8,2,3,3,False,False,False,31,False,False,Not Holiday,4.4,False,False
FAMILY,"100,000+",Free,Everyone,2018,5,2,2,2,False,False,False,18,False,False,Not Holiday,4.1,False,False
FAMILY,"100,000+",Free,Everyone,2017,4,22,5,2,True,False,False,16,False,False,Not Holiday,2.3,False,False
FAMILY,"500,000+",Free,Everyone,2018,5,1,1,2,False,True,False,18,False,False,Not Holiday,3.0,False,False
FAMILY,"500,000+",Free,Everyone,2017,7,13,3,3,False,False,False,28,False,False,Not Holiday,4.4,False,False
GAME,"5,000,000+",Free,Teen,2018,5,28,0,2,False,False,False,22,False,True,Memorial Day,2.3,False,False
FAMILY,"50,000+",Free,Everyone,2018,6,8,4,2,False,False,False,23,False,False,Not Holiday,4.1,False,False
FAMILY,"100,000+",Free,Everyone,2018,4,4,2,2,False,False,False,14,False,False,Not Holiday,4.1,False,False
BEAUTY,"5,000,000+",Free,Everyone,2018,7,19,3,3,False,False,False,29,False,False,Not Holiday,4.0,False,False
FAMILY,"100,000+",Free,Everyone,2018,2,17,5,1,True,False,False,7,False,False,Not Holiday,4.1,False,False
SOCIAL,"1,000,000+",Free,Mature 17+,2018,7,5,3,3,False,False,False,27,False,False,Not Holiday,5.0,False,False
FAMILY,"100,000+",Free,Everyone,2018,7,6,4,3,False,False,False,27,False,False,Not Holiday,4.0,False,False
FAMILY,"100,000+",Free,Everyone,2018,2,21,2,1,False,False,False,8,False,False,Not Holiday,4.0,False,False
FAMILY,"100,000+",Free,Everyone,2016,7,7,3,3,False,False,False,27,False,False,Not Holiday,2.3,False,False
BUSINESS,"1,000,000+",Free,Everyone,2017,12,21,3,4,False,False,False,51,True,False,Not Holiday,4.1,False,False
SOCIAL,100+,Free,Teen,2017,7,14,4,3,False,False,False,28,False,False,Not Holiday,4.1,False,False
NEWS_AND_MAGAZINES,"10,000+",Free,Everyone,2017,10,10,1,4,False,False,False,41,False,False,Not Holiday,2.3,False,False
GAME,"1,000+",Free,Mature 17+,2018,2,7,2,1,False,False,False,6,False,False,Not Holiday,4.4,False,False
TOOLS,"1,000+",Free,Everyone,2018,6,27,2,2,False,False,False,26,False,False,Not Holiday,4.1,False,False
SHOPPING,10+,Free,Everyone,2017,8,4,4,3,False,False,False,31,False,False,Not Holiday,4.1,False,False
GAME,50+,Free,Everyone,2017,7,5,2,3,False,False,False,27,False,False,Not Holiday,4.0,False,False
NEWS_AND_MAGAZINES,"1,000+",Free,Everyone,2018,6,6,2,2,False,False,False,23,False,False,Not Holiday,5.0,False,False
TRAVEL_AND_LOCAL,"100,000+",Free,Everyone,2018,3,9,4,1,False,False,False,10,False,False,Not Holiday,4.1,False,False
NEWS_AND_MAGAZINES,"10,000+",Free,Everyone,2018,6,26,1,2,False,False,False,26,False,False,Not Holiday,4.1,False,False
NEWS_AND_MAGAZINES,"5,000+",Free,Everyone,2017,8,24,3,3,False,False,False,34,False,False,Not Holiday,4.4,False,False
MAPS_AND_NAVIGATION,"50,000+",Free,Everyone,2017,12,20,2,4,False,False,False,51,True,False,Not Holiday,4.0,False,False
GAME,100+,Free,Mature 17+,2018,5,4,4,2,False,False,False,18,False,False,Not Holiday,4.0,False,False
SHOPPING,"500,000+",Free,Everyone,2018,8,3,4,3,False,False,False,31,False,False,Not Holiday,4.1,False,False
GAME,100+,Free,Teen,2018,6,29,4,2,False,False,False,26,False,False,Not Holiday,4.0,False,False
NEWS_AND_MAGAZINES,"1,000+",Free,Everyone,2018,6,6,2,2,False,False,False,23,False,False,Not Holiday,5.0,False,False
FAMILY,"1,000+",Free,Everyone,2018,7,20,4,3,False,False,False,29,False,False,Not Holiday,4.0,False,False
FINANCE,"10,000+",Free,Everyone,2018,1,3,2,1,False,False,False,1,False,False,Not Holiday,4.1,False,False
TRAVEL_AND_LOCAL,"10,000+",Free,Everyone,2016,3,17,3,1,False,False,False,11,False,False,Not Holiday,4.0,False,False
TOOLS,"5,000,000+",Free,Everyone,2011,7,10,6,3,True,False,False,27,False,False,Not Holiday,1.6,False,False
TOOLS,"100,000+",Free,Everyone,2017,9,5,1,3,False,False,False,36,False,False,Not Holiday,2.3,False,False
FAMILY,"1,000,000+",Free,Teen,2018,8,2,3,3,False,False,False,31,False,False,Not Holiday,4.4,False,False
BUSINESS,500+,Free,Everyone,2016,5,4,2,2,False,False,False,18,False,False,Not Holiday,4.0,False,False
BUSINESS,"1,000+",Free,Everyone,2016,2,29,0,1,False,False,True,9,False,False,Not Holiday,4.0,False,False
BUSINESS,"10,000+",Free,Everyone,2015,5,14,3,2,False,False,False,20,False,False,Not Holiday,2.2,False,False
TOOLS,"10,000+",Free,Teen,2014,10,17,4,4,False,False,False,42,False,False,Not Holiday,1.6,False,False
PRODUCTIVITY,"1,000+",Free,Teen,2018,6,10,6,2,True,False,False,23,False,False,Not Holiday,5.0,False,False
TOOLS,"1,000,000+",Free,Everyone,2017,8,25,4,3,False,False,False,34,False,False,Not Holiday,4.1,False,False
SHOPPING,"100,000+",Free,Everyone,2018,7,2,0,3,False,False,False,27,False,False,Not Holiday,4.1,False,False
PRODUCTIVITY,100+,Paid,Everyone,2014,2,11,1,1,False,False,False,7,False,False,Not Holiday,2.2,False,False
TRAVEL_AND_LOCAL,"10,000+",Free,Everyone,2018,6,20,2,2,False,False,False,25,False,False,Not Holiday,4.0,False,False
LIFESTYLE,100+,Paid,Teen,2014,3,25,1,1,False,False,False,13,False,False,Not Holiday,3.0,False,False
MAPS_AND_NAVIGATION,"10,000+",Free,Mature 17+,2018,7,31,1,3,False,False,True,31,False,False,Not Holiday,4.0,False,False
TOOLS,"100,000+",Free,Everyone,2018,3,2,4,1,False,False,False,9,False,False,Not Holiday,4.0,False,False
COMMUNICATION,"100,000+",Free,Teen,2017,4,26,2,2,False,False,False,17,False,False,Not Holiday,4.0,False,False
TOOLS,100+,Paid,Everyone,2015,12,24,3,4,False,False,False,52,True,False,Not Holiday,4.0,False,False
COMMUNICATION,"1,000,000+",Free,Everyone,2015,8,13,3,3,False,False,False,33,False,False,Not Holiday,2.3,False,False
TOOLS,"100,000+",Free,Everyone,2018,2,4,6,1,True,False,False,5,False,False,Not Holiday,4.0,False,False
FINANCE,"10,000+",Free,Everyone,2018,6,22,4,2,False,False,False,25,False,False,Not Holiday,4.4,False,False
FINANCE,"100,000+",Free,Everyone,2015,6,8,0,2,False,False,False,24,False,False,Not Holiday,2.2,False,False
LIFESTYLE,500+,Free,Everyone,2015,9,15,1,3,False,False,False,38,False,False,Not Holiday,3.2,False,False
PERSONALIZATION,"1,000,000+",Free,Everyone,2018,3,24,5,1,True,False,False,12,False,False,Not Holiday,4.0,False,False
HEALTH_AND_FITNESS,10+,Free,Everyone,2018,7,9,0,3,False,False,False,28,False,False,Not Holiday,4.1,False,False
COMMUNICATION,"100,000+",Free,Mature 17+,2018,7,13,4,3,False,False,False,28,False,False,Not Holiday,4.1,False,False
FINANCE,"1,000+",Free,Everyone,2018,8,2,3,3,False,False,False,31,False,False,Not Holiday,4.4,False,False
PHOTOGRAPHY,500+,Free,Everyone,2018,7,29,6,3,True,False,False,30,False,False,Not Holiday,4.0,False,False
HEALTH_AND_FITNESS,100+,Free,Everyone,2018,7,2,0,3,False,False,False,27,False,False,Not Holiday,4.4,False,False
FINANCE,"1,000+",Free,Everyone,2018,4,11,2,2,False,False,False,15,False,False,Not Holiday,4.0,False,False
PERSONALIZATION,"1,000+",Free,Everyone,2017,3,3,4,1,False,False,False,9,False,False,Not Holiday,4.0,False,False
FAMILY,50+,Free,Everyone,2016,9,10,5,3,True,False,False,36,False,False,Not Holiday,4.1,False,False
FINANCE,"10,000+",Free,Everyone,2018,7,9,0,3,False,False,False,28,False,False,Not Holiday,4.4,False,False
FAMILY,10+,Free,Everyone,2018,6,27,2,2,False,False,False,26,False,False,Not Holiday,4.1,False,False
COMMUNICATION,50+,Free,Everyone,2018,4,2,0,2,False,False,False,14,False,False,Not Holiday,4.0,False,False
PHOTOGRAPHY,"5,000+",Free,Everyone,2018,7,20,4,3,False,False,False,29,False,False,Not Holiday,4.1,False,False
FINANCE,500+,Free,Everyone,2016,2,22,0,1,False,False,False,8,False,False,Not Holiday,4.0,False,False
TOOLS,500+,Paid,Everyone,2017,10,26,3,4,False,False,False,43,False,False,Not Holiday,4.0,False,False
TOOLS,"50,000+",Free,Everyone,2017,10,26,3,4,False,False,False,43,False,False,Not Holiday,4.0,False,False
TOOLS,500+,Paid,Everyone,2018,2,4,6,1,True,False,False,5,False,False,Not Holiday,4.0,False,False
GAME,"5,000,000+",Free,Teen,2018,8,2,3,3,False,False,False,31,False,False,Not Holiday,4.0,False,False
PRODUCTIVITY,"10,000+",Free,Everyone,2017,2,18,5,1,True,False,False,7,False,False,Not Holiday,2.1,False,False
GAME,"1,000,000+",Free,Everyone,2018,2,14,2,1,False,False,False,7,False,False,Not Holiday,4.2,False,False
GAME,"500,000+",Free,Teen,2018,8,2,3,3,False,False,False,31,False,False,Not Holiday,7.0,False,False
FAMILY,500+,Free,Everyone,2017,7,23,6,3,True,False,False,29,False,False,Not Holiday,4.1,False,False
LIFESTYLE,"10,000+",Paid,Everyone,2018,7,16,0,3,False,False,False,29,False,False,Not Holiday,4.1,False,False
FAMILY,500+,Free,Everyone,2018,1,12,4,1,False,False,False,2,False,False,Not Holiday,4.0,False,False
TOOLS,"10,000+",Free,Everyone,2016,9,20,1,3,False,False,False,38,False,False,Not Holiday,4.0,False,False
LIFESTYLE,"1,000+",Free,Everyone,2017,1,14,5,1,True,False,False,2,False,False,Not Holiday,2.3,False,False
TOOLS,"5,000+",Free,Everyone,2018,1,22,0,1,False,False,False,4,False,False,Not Holiday,4.0,False,False
LIFESTYLE,"10,000+",Free,Everyone,2017,10,13,4,4,False,False,False,41,False,False,Not Holiday,4.1,False,False
MAPS_AND_NAVIGATION,"1,000+",Paid,Everyone,2018,6,30,5,2,True,False,True,26,False,False,Not Holiday,4.0,False,False
FAMILY,"10,000+",Free,Everyone,2017,3,22,2,1,False,False,False,12,False,False,Not Holiday,4.4,False,False
TOOLS,100+,Free,Everyone,2018,5,28,0,2,False,False,False,22,False,True,Memorial Day,4.1,False,False
GAME,"10,000+",Paid,Everyone,2018,4,23,0,2,False,False,False,17,False,False,Not Holiday,4.0,False,False
FAMILY,"1,000+",Free,Everyone,2018,5,25,4,2,False,False,False,21,False,False,Not Holiday,5.0,False,False
MEDICAL,"5,000+",Free,Everyone,2018,3,20,1,1,False,False,False,12,False,False,Not Holiday,4.4,False,False
FAMILY,"10,000+",Free,Everyone,2018,7,6,4,3,False,False,False,27,False,False,Not Holiday,4.1,False,False
FAMILY,100+,Paid,Everyone,2018,3,28,2,1,False,False,False,13,False,False,Not Holiday,4.1,False,False
SPORTS,"1,000+",Free,Everyone,2018,6,17,6,2,True,False,False,24,False,False,Not Holiday,4.0,False,False
FAMILY,"50,000+",Free,Everyone 10+,2016,3,14,0,1,False,False,False,11,False,False,Not Holiday,2.3,False,False
FAMILY,"50,000+",Free,Everyone 10+,2014,1,23,3,1,False,False,False,4,False,False,Not Holiday,2.3,False,False
GAME,"100,000+",Free,Everyone 10+,2015,8,26,2,3,False,False,False,35,False,False,Not Holiday,2.3,False,False
FAMILY,"1,000+",Free,Everyone,2017,11,7,1,4,False,False,False,45,True,False,Not Holiday,4.4,False,False
FAMILY,500+,Free,Everyone,2016,6,24,4,2,False,False,False,25,False,False,Not Holiday,4.0,False,False
FAMILY,"1,000+",Paid,Everyone 10+,2013,8,19,0,3,False,False,False,34,False,False,Not Holiday,2.3,False,False
BUSINESS,100+,Free,Everyone,2017,2,13,0,1,False,False,False,7,False,False,Not Holiday,4.1,False,False
TOOLS,"50,000,000+",Free,Everyone,2018,7,19,3,3,False,False,False,29,False,False,Not Holiday,4.1,False,False
PARENTING,"10,000,000+",Free,Everyone,2018,5,24,3,2,False,False,False,21,False,False,Not Holiday,5.0,False,False
GAME,"5,000,000+",Free,Teen,2018,7,25,2,3,False,False,False,30,False,False,Not Holiday,4.0,False,False
TOOLS,"1,000+",Paid,Everyone,2011,6,23,3,2,False,False,False,25,False,False,Not Holiday,1.6,False,False
LIFESTYLE,"10,000+",Free,Everyone,2018,6,30,5,2,True,False,True,26,False,False,Not Holiday,4.4,False,False
FAMILY,100+,Free,Everyone,2018,6,27,2,2,False,False,False,26,False,False,Not Holiday,4.1,False,False
TOOLS,"100,000+",Free,Everyone,2013,7,3,2,3,False,False,False,27,False,False,Not Holiday,2.1,False,False
LIFESTYLE,"1,000+",Free,Everyone,2018,6,12,1,2,False,False,False,24,False,False,Not Holiday,4.1,False,False
PERSONALIZATION,"1,000+",Paid,Everyone,2014,1,11,5,1,True,False,False,2,False,False,Not Holiday,2.2,False,False
LIFESTYLE,100+,Free,Everyone,2017,3,20,0,1,False,False,False,12,False,False,Not Holiday,4.1,False,False
COMMUNICATION,100+,Free,Teen,2016,4,27,2,2,False,False,False,17,False,False,Not Holiday,2.3,False,False
FINANCE,500+,Free,Everyone,2018,2,2,4,1,False,False,False,5,False,False,Not Holiday,4.1,False,False
TOOLS,500+,Free,Everyone,2016,12,26,0,4,False,False,False,52,True,True,Christmas Day (observed),2.3,False,False
LIFESTYLE,"1,000+",Free,Everyone,2015,3,10,1,1,False,False,False,11,False,False,Not Holiday,4.0,False,False
FINANCE,100+,Free,Everyone,2016,3,30,2,1,False,False,False,13,False,False,Not Holiday,4.0,False,False
TOOLS,"10,000+",Free,Everyone,2016,2,9,1,1,False,False,False,6,False,False,Not Holiday,4.0,False,False
MEDICAL,"1,000+",Free,Everyone,2018,5,31,3,2,False,False,True,22,False,False,Not Holiday,4.0,False,False
HEALTH_AND_FITNESS,100+,Free,Everyone,2018,1,5,4,1,False,False,False,1,False,False,Not Holiday,4.3,False,False
GAME,"10,000,000+",Free,Mature 17+,2018,7,29,6,3,True,False,False,30,False,False,Not Holiday,4.0,False,False
HEALTH_AND_FITNESS,"50,000+",Free,Everyone,2018,7,20,4,3,False,False,False,29,False,False,Not Holiday,4.1,False,False
NEWS_AND_MAGAZINES,"10,000+",Free,Everyone,2016,6,22,2,2,False,False,False,25,False,False,Not Holiday,4.0,False,False
GAME,"5,000,000+",Free,Everyone,2017,6,14,2,2,False,False,False,24,False,False,Not Holiday,2.3,False,False
NEWS_AND_MAGAZINES,"10,000+",Free,Everyone,2018,4,29,6,2,True,False,False,17,False,False,Not Holiday,4.0,False,False
PRODUCTIVITY,"5,000+",Free,Everyone 10+,2015,7,29,2,3,False,False,False,31,False,False,Not Holiday,4.0,False,False
HEALTH_AND_FITNESS,"1,000+",Free,Everyone,2015,10,13,1,4,False,False,False,42,False,False,Not Holiday,4.0,False,False
FAMILY,"1,000+",Free,Teen,2017,11,10,4,4,False,False,False,45,True,True,Veterans Day (observed),2.3,False,False
FAMILY,"10,000+",Free,Everyone,2017,11,14,1,4,False,False,False,46,True,False,Not Holiday,2.3,False,False
FAMILY,"5,000+",Free,Teen,2017,9,12,1,3,False,False,False,37,False,False,Not Holiday,2.3,False,False
MAPS_AND_NAVIGATION,"100,000+",Free,Everyone,2017,9,7,3,3,False,False,False,36,False,False,Not Holiday,4.0,False,False
PHOTOGRAPHY,100+,Free,Everyone,2017,1,24,1,1,False,False,False,4,False,False,Not Holiday,4.3,False,False
FAMILY,"10,000+",Free,Everyone,2017,9,11,0,3,False,False,False,37,False,False,Not Holiday,2.3,False,False
FAMILY,500+,Free,Mature 17+,2018,6,19,1,2,False,False,False,25,False,False,Not Holiday,4.0,False,False
FAMILY,"1,000+",Free,Everyone,2018,5,17,3,2,False,False,False,20,False,False,Not Holiday,4.0,False,False
EVENTS,"5,000+",Free,Everyone,2018,4,11,2,2,False,False,False,15,False,False,Not Holiday,4.0,False,False
DATING,"5,000+",Free,Everyone,2017,7,10,0,3,False,False,False,28,False,False,Not Holiday,2.3,False,False
FAMILY,100+,Free,Teen,2015,6,24,2,2,False,False,False,26,False,False,Not Holiday,3.0,False,False
TOOLS,"10,000+",Free,Everyone,2018,5,7,0,2,False,False,False,19,False,False,Not Holiday,4.1,False,False
FAMILY,"1,000+",Free,Teen,2015,6,19,4,2,False,False,False,25,False,False,Not Holiday,3.0,False,False
FAMILY,"1,000+",Free,Teen,2018,1,10,2,1,False,False,False,2,False,False,Not Holiday,2.3,False,False
SPORTS,"10,000+",Free,Everyone,2018,7,18,2,3,False,False,False,29,False,False,Not Holiday,4.4,False,False
FAMILY,"10,000+",Free,Everyone,2016,7,5,1,3,False,False,False,27,False,False,Not Holiday,4.0,False,False
FAMILY,500+,Free,Everyone,2018,6,19,1,2,False,False,False,25,False,False,Not Holiday,4.0,False,False
FAMILY,10+,Free,Everyone,2018,8,1,2,3,False,True,False,31,False,False,Not Holiday,4.2,False,False
FAMILY,"1,000+",Free,Teen,2017,10,23,0,4,False,False,False,43,False,False,Not Holiday,2.3,False,False
NEWS_AND_MAGAZINES,"100,000+",Free,Everyone,2018,4,9,0,2,False,False,False,15,False,False,Not Holiday,4.1,False,False
