app_category,free_paid,age_rating,quarter,is_wear_os,is_version_range,app_name,year_group,holiday_group,reviews_group,weekday,min_base_os_version,Y,log_size,log_downloads,log_price_paid_only,log_reviews_count
GAME,Free,Everyone,2,False,False,Ingress,Recent,Mid Rating Holiday,High,2,4.0,4.3,12.877296251173846,17.57671069691365,0.0,16.118095750958314
FAMILY,Free,Everyone,3,False,False,My Tamagotchi Forever,Recent,Mid Rating Holiday,High,2,4.2,4.3,10.265905971101926,18.326370075470134,0.0,13.815511557963774
GAME,Free,Everyone 10+,1,False,False,Flat Pack,Recent,Mid Rating Holiday,Mid,4,7.0,4.4,6.760414691083428,17.599700214609808,0.0,11.51293546492023
GAME,Free,Everyone,1,False,False,Crayola Color Blaster,Recent,Mid Rating Holiday,Low-Mid,1,7.0,3.8,2.8903717578961645,17.216707972959764,0.0,6.90875477931522
GAME,Free,Teen,3,False,False,Guns of Boom - Online Shooter,Recent,Mid Rating Holiday,High,4,4.1,4.6,14.01968737252844,18.410630418199872,0.0,16.118095750958314
HOUSE_AND_HOME,Free,Everyone,3,False,False,Build.com - Shop Home Improvement & Expert Advice,Recent,Mid Rating Holiday,Low-Mid,1,5.0,4.5,4.77912349311153,18.09217669086922,0.0,10.819798284210286
SHOPPING,Free,Everyone,3,False,False,Wayfair - Shop All Things Home,Recent,Mid Rating Holiday,High,4,4.1,4.5,9.91581130222496,17.665658180950928,0.0,15.424948670398354
GAME,Free,Everyone,2,False,False,Stack It AR,Recent,Mid Rating Holiday,Mid,4,4.0,3.8,7.218176838403408,17.073607134447293,0.0,11.51293546492023
FAMILY,Free,Everyone,1,False,False,Monster Park AR - Jurassic Dinosaurs in Real World,Recent,Mid Rating Holiday,Low-Mid,3,7.0,3.7,4.859812404361672,16.811242881518265,0.0,9.210440366976517
FAMILY,Free,Everyone,3,False,False,Solar System AR ( ARCore ),Recent,Mid Rating Holiday,Low-Mid,0,7.0,4.0,5.356586274672012,17.426428497635523,0.0,9.210440366976517
FAMILY,Free,Teen,4,False,False,Super AR,Recent,Mid Rating Holiday,Low-Mid,0,4.0,3.8,6.018593214496234,17.147715103853763,0.0,9.210440366976517
FAMILY,Free,Everyone,2,False,False,Spacecraft AR,Recent,Mid Rating Holiday,Low-Mid,3,7.0,4.4,4.430816798843313,18.258161826219297,0.0,9.210440366976517
FAMILY,Free,Everyone,2,False,False,MCRAFT AR - EDITOR,Recent,Mid Rating Holiday,Low-Mid,6,4.1,3.4,4.882801922586371,16.906553056777135,0.0,8.517393171418904
FAMILY,Free,Everyone,1,False,False,Jenga® AR,Recent,Mid Rating Holiday,Low-Mid,5,7.0,2.9,3.9889840465642745,18.22222981742365,0.0,9.210440366976517
GAME,Paid,Everyone 10+,1,False,False,Nightenfell: Shared AR,Recent,Mid Rating Holiday,Low-Mid,1,7.0,4.5,3.044522437723423,17.989897843244528,0.0,6.90875477931522
TRAVEL_AND_LOCAL,Free,Everyone,2,False,False,Portal AR - Step Into Scotland,Recent,Mid Rating Holiday,Low-Mid,0,7.0,3.7,3.258096538021482,17.57671069691365,0.0,8.517393171418904
GAME,Free,Everyone,2,False,False,Arcraft - AR Sandbox,Recent,Mid Rating Holiday,Low-Mid,4,4.0,3.8,6.152732694704104,18.197537205138154,0.0,9.210440366976517
BUSINESS,Free,Everyone,1,False,False,Augment - 3D Augmented Reality,Recent,Mid Rating Holiday,High,0,4.0,4.1,10.13444053074182,16.860033043306743,0.0,13.815511557963774
BOOKS_AND_REFERENCE,Free,Everyone,3,False,False,Satellite AR,Old,Mid Rating Holiday,High,3,2.1,4.1,9.173365135851288,11.440365524765756,0.0,13.815511557963774
FAMILY,Free,Everyone,3,False,False,Figment AR,Recent,Mid Rating Holiday,Low-Mid,1,7.0,3.7,3.1354942159291497,18.31532023940565,0.0,8.517393171418904
GAME,Free,Everyone,4,False,False,AR Tank Battle,Middle,Mid Rating Holiday,Low-Mid,5,4.0,3.6,5.0369526024136295,18.020203192280615,0.0,9.210440366976517
FAMILY,Free,Everyone,1,False,False,Paint Space AR,Recent,Mid Rating Holiday,Low-Mid,2,7.0,3.0,2.8903717578961645,17.281246492014,0.0,6.90875477931522
FAMILY,Free,Everyone,2,False,False,"Just a Line - Draw Anywhere, with AR",Recent,Mid Rating Holiday,Mid,2,7.0,4.1,7.050122520269059,14.80876270134486,0.0,11.51293546492023
PRODUCTIVITY,Free,Everyone,3,False,False,"Mind Map AR, Augmented Reality ARCore Mind Mapping",Recent,Mid Rating Holiday,Low-Mid,3,7.0,4.2,3.4011973816621555,17.370858648025116,0.0,8.517393171418904
FAMILY,Free,Teen,2,False,False,【Miku AR Camera】Mikuture,Recent,Mid Rating Holiday,High,1,4.2,4.4,10.498718660901549,17.529082649058825,0.0,13.815511557963774
FAMILY,Free,Everyone,3,False,False,Summer Camp Island AR,Recent,Mid Rating Holiday,Low-Mid,3,4.4,3.6,6.608000625296087,18.078190449090098,0.0,10.819798284210286
FAMILY,Free,Everyone,2,False,False,AR Sport Cars,Recent,Mid Rating Holiday,Low-Mid,5,4.1,3.6,5.652489180268651,18.064005814299346,0.0,9.210440366976517
SPORTS,Free,Everyone,2,False,False,AS - News and sports results.,Recent,Mid Rating Holiday,High,5,4.1,3.7,9.946547041996576,16.906553056777135,0.0,13.815511557963774
SPORTS,Free,Everyone,3,False,False,MARCA - Diario Líder Deportivo,Recent,Mid Rating Holiday,High,2,4.1,3.9,11.242965425506064,16.454567959008102,0.0,15.424948670398354
SPORTS,Free,Everyone,3,False,False,AS Guía de las Ligas 2017-2018,Recent,Mid Rating Holiday,Mid,3,4.1,4.1,8.383661798791715,17.78580249038432,0.0,11.51293546492023
LIFESTYLE,Paid,Everyone,2,False,False,Sleep as Android Unlock,Recent,Mid Rating Holiday,High,2,4.0,4.5,10.084433163150152,13.67854584967945,1.791759469228055,13.815511557963774
HEALTH_AND_FITNESS,Free,Everyone,1,False,False,Sleep as Android Gear Addon,Recent,Mid Rating Holiday,Mid,1,4.0,2.8,6.8690144506657065,14.077875591662238,0.0,11.51293546492023
HEALTH_AND_FITNESS,Free,Everyone,2,False,False,Sleep as Android Garmin Addon,Recent,Mid Rating Holiday,Low-Mid,2,2.3,2.6,4.74493212836325,14.285514812209815,0.0,9.210440366976517
FAMILY,Free,Everyone 10+,1,False,False,The Aether: Life as a God,Recent,Mid Rating Holiday,Mid,0,4.0,4.1,7.249925536717988,15.039286283703994,0.0,11.51293546492023
GAME,Free,Everyone 10+,3,False,False,Pacific Navy Fighter C.E. (AS),Recent,Mid Rating Holiday,Mid,6,4.0,4.3,9.339612707680322,16.811242881518265,0.0,13.122365377402328
LIFESTYLE,Free,Everyone,1,False,False,Sleep as Microsoft Band Add-On,Middle,Mid Rating Holiday,Low-Mid,5,4.2,3.5,3.367295829986474,11.703554089007538,0.0,6.90875477931522
FAMILY,Free,Teen,4,False,False,Ninja Turtles: Legends,Recent,Mid Rating Holiday,High,0,4.1,4.3,12.749222177146017,18.36938746009113,0.0,16.118095750958314
HEALTH_AND_FITNESS,Free,Everyone,3,False,False,Samsung Health,Recent,Mid Rating Holiday,Top Tier,1,5.0,4.3,13.081976704784411,18.064005814299346,0.0,20.030118658386467
FAMILY,Free,Everyone,3,False,False,Maleficent Free Fall,Recent,Mid Rating Holiday,High,2,4.2,4.4,13.017033972373673,17.426428497635523,0.0,16.118095750958314
FAMILY,Free,Everyone 10+,3,False,False,Star Wars™: Force Arena,Recent,Mid Rating Holiday,High,3,4.1,4.4,12.33767530434288,18.064005814299346,0.0,15.424948670398354
FAMILY,Free,Everyone,2,False,False,PS4 Second Screen,Recent,Mid Rating Holiday,High,2,4.1,2.4,9.373648989588206,15.009433329466965,0.0,13.815511557963774
GAME,Free,Everyone,3,False,False,SAMURAI vs ZOMBIES DEFENSE,Middle,Mid Rating Holiday,High,3,2.1,4.5,12.91850516275182,16.759949589762293,0.0,15.424948670398354
FAMILY,Free,Teen,2,False,False,Seen,Recent,Mid Rating Holiday,High,3,4.1,4.5,11.680860699768104,16.906553056777135,0.0,13.815511557963774
FAMILY,Free,Everyone,3,False,False,AT&T THANKS®,Recent,Mid Rating Holiday,Mid,2,5.0,3.4,7.802209316247118,17.341871111992198,0.0,13.122365377402328
FAMILY,Free,Everyone 10+,2,False,False,Galaxy at War Online,Recent,Mid Rating Holiday,High,1,3.0,3.9,11.083987000676421,17.6441519761925,0.0,13.815511557963774
FAMILY,Free,Teen,2,False,False,Kingdoms at War: Hardcore PVP,Recent,Mid Rating Holiday,High,3,4.0,4.3,10.460213454484876,18.33729914588288,0.0,13.815511557963774
GAME,Free,Teen,3,False,False,Five Nights at Freddy's 4 Demo,Middle,Mid Rating Holiday,High,6,2.3,4.4,13.698331589822367,17.622173069956816,0.0,16.118095750958314
GAME,Free,Teen,2,False,False,Five Nights at Freddy's 3 Demo,Middle,Mid Rating Holiday,High,3,2.3,4.5,13.85649605911659,17.72753358339242,0.0,16.118095750958314
FAMILY,Free,Mature 17+,2,False,False,Fandom: Five Nights at Freddys,Recent,Mid Rating Holiday,High,2,4.4,4.4,9.795122527858004,16.066802461833923,0.0,13.815511557963774
FAMILY,Free,Everyone 10+,2,False,False,World at War: WW2 Strategy MMO,Recent,Mid Rating Holiday,High,4,4.1,4.3,11.587717488821516,18.17221939747438,0.0,15.424948670398354
FAMILY,Free,Teen,1,False,False,Five Tries At Love Dating Sim,Recent,Mid Rating Holiday,High,2,2.3,4.2,10.523149643833596,16.906553056777135,0.0,13.815511557963774
FAMILY,Free,Teen,4,False,False,Rivals at War: 2084,Middle,Mid Rating Holiday,High,0,3.0,4.0,12.067545939935842,17.6867115897055,0.0,15.424948670398354
VIDEO_PLAYERS,Free,Everyone,2,False,False,Multiple Videos at Same Time,Recent,Mid Rating Holiday,High,1,4.4,4.4,8.456806041401142,14.220976332738882,0.0,13.815511557963774
FAMILY,Paid,Teen,4,False,False,Five Nights at Freddy's 2,Middle,Mid Rating Holiday,Mid,5,2.3,4.6,11.210738706315565,17.50439003707821,1.0986122886681098,13.122365377402328
FAMILY,Free,Everyone,2,False,False,Coloring Book at Five Nights,Recent,Mid Rating Holiday,Mid,1,2.3,4.0,6.278521424165844,15.687312888712007,0.0,11.51293546492023
GAME,Free,Teen,4,False,False,Rivals at War: Firefight,Middle,Mid Rating Holiday,High,1,3.0,4.4,12.750777820729843,17.747336210296442,0.0,15.424948670398354
GAME,Paid,Teen,4,False,False,Five Nights at Freddy's,Middle,Mid Rating Holiday,High,1,2.3,4.6,11.520953156657457,17.72753358339242,1.0986122886681098,13.815511557963774
FAMILY,Free,Teen,1,False,False,Nights at Cube Pizzeria 3D – 3,Recent,Mid Rating Holiday,High,4,4.2,4.0,9.672563813902956,17.50439003707821,0.0,13.815511557963774
GAME,Free,Teen,3,False,False,7 Nights at Pixel Pizzeria - 2,Recent,Mid Rating Holiday,High,0,4.4,4.0,10.050570457237374,17.804494623047066,0.0,13.815511557963774
GAME,Free,Teen,2,False,False,Nights at Slender Pizzeria 3D,Recent,Mid Rating Holiday,Mid,0,4.2,4.1,7.874358824729881,17.622173069956816,0.0,11.51293546492023
FAMILY,Free,Teen,2,False,False,DIRECTV,Recent,Mid Rating Holiday,High,4,4.1,4.1,12.369410989216426,17.958645300228824,0.0,16.118095750958314
GAME,Free,Teen,3,False,False,Nights at Cube Pizzeria 3D – 4,Recent,Mid Rating Holiday,Mid,1,4.4,4.1,8.952734767106872,17.479072229734946,0.0,13.122365377402328
GAME,Free,Teen,2,False,False,Asylum Night Shift - Five Nights Survival,Recent,Mid Rating Holiday,High,1,4.1,4.0,10.989082144122934,17.6441519761925,0.0,15.424948670398354
GAME,Paid,Teen,2,False,False,Five Nights at Freddy's: SL,Recent,Mid Rating Holiday,Mid,3,2.3,4.5,9.690479958409808,18.410630418199872,1.0986122886681098,11.51293546492023
GAME,Free,Teen,3,False,False,Two Nights at jumpscare,Recent,Mid Rating Holiday,Mid,3,4.1,3.8,6.391917113392602,18.326370075470134,0.0,11.51293546492023
GAME,Free,Teen,1,False,False,Five Nights at Pizzeria,Recent,Mid Rating Holiday,Mid,5,4.1,3.5,7.589335823170617,16.860033043306743,0.0,11.51293546492023
GAME,Free,Everyone 10+,2,False,False,Block Battles: Heroes at War - Multiplayer PVP,Middle,Mid Rating Holiday,Mid,5,2.3,4.3,8.809713540508268,17.6441519761925,0.0,13.122365377402328
GAME,Paid,Teen,3,False,False,Five Nights at Freddy's 4,Middle,Mid Rating Holiday,Mid,6,2.3,4.6,9.964911854523127,17.622173069956816,1.0986122886681098,11.51293546492023
GAME,Free,Everyone,2,False,False,Five Nights at Flappy's,Recent,Mid Rating Holiday,Low-Mid,1,2.3,4.7,8.304494897963567,16.993564429978885,0.0,9.210440366976517
GAME,Free,Teen,1,False,False,5 Nights at Cube Pizzeria City,Recent,Mid Rating Holiday,Mid,2,4.2,3.8,7.898039690764619,17.76675429577647,0.0,11.51293546492023
GAME,Paid,Teen,2,False,False,Five Nights at Freddy's 3,Middle,Mid Rating Holiday,Mid,3,2.3,4.7,10.234839560272293,17.72753358339242,1.0986122886681098,11.51293546492023
SOCIAL,Free,Teen,3,False,False,Undertale AU Amino,Recent,Mid Rating Holiday,Low-Mid,4,4.0,4.8,8.58858318750291,17.958645300228824,0.0,10.819798284210286
FAMILY,Free,Everyone,2,False,False,au,Middle,Mid Rating Holiday,High,2,4.0,3.2,9.118992332516877,15.573368647930426,0.0,13.815511557963774
GAME,Free,Mature 17+,3,False,False,Au Mobile: Audition Chính Hiệu,Recent,Mid Rating Holiday,High,1,4.0,3.9,11.353683513252122,16.951004817371683,0.0,13.815511557963774
GAME,Free,Everyone,2,False,False,AU Mobile Indonesia,Recent,Mid Rating Holiday,High,2,2.3,3.6,9.712448105122451,16.951004817371683,0.0,13.815511557963774
FOOD_AND_DRINK,Free,Everyone,3,False,False,Au Bon Pain,Recent,Mid Rating Holiday,Low-Mid,0,5.0,3.7,4.2626798770413155,17.073607134447293,0.0,9.210440366976517
GAME,Free,Everyone,3,False,False,Super Dancer,Recent,Mid Rating Holiday,High,1,2.3,4.1,11.42592863332936,17.11134746100564,0.0,13.815511557963774
FAMILY,Free,Everyone,4,False,False,AU Results - AU COE Corner,Recent,Mid Rating Holiday,Mid,3,4.1,4.0,6.499787040655854,14.557448378884015,0.0,11.51293546492023
LIFESTYLE,Free,Everyone,3,False,False,"view.com.au - Buy, Rent or Research Real Estate",Recent,Mid Rating Holiday,Low-Mid,1,4.1,3.1,5.3612921657094255,16.300417291085605,0.0,10.819798284210286
FAMILY,Free,Everyone,3,False,False,AU Spark,Recent,Mid Rating Holiday,Low-Mid,2,4.4,3.7,6.525029657843462,15.919644712234481,0.0,9.210440366976517
SPORTS,Free,Everyone,4,False,False,Rugby AU,Recent,Mid Rating Holiday,Low-Mid,3,4.1,2.7,2.8903717578961645,16.454567959008102,0.0,6.90875477931522
FAMILY,Free,Everyone,1,False,False,Learners Test Free: AU Driver Knowledge Test (DKT),Recent,Mid Rating Holiday,Mid,0,4.1,3.9,6.436150368369428,15.955576839107596,0.0,11.51293546492023
GAME,Free,Everyone,2,False,False,Au-allstar for KR,Recent,Mid Rating Holiday,Mid,4,4.3,3.6,7.797291273547472,17.665658180950928,0.0,11.51293546492023
FAMILY,Free,Everyone,2,False,False,STUCOR - AU,Recent,Mid Rating Holiday,Mid,1,4.1,4.5,7.510977752014095,16.300417291085605,0.0,11.51293546492023
FAMILY,Free,Everyone,3,False,False,AU Students Zone (Result 2016),Middle,Mid Rating Holiday,Low-Mid,4,4.0,4.0,4.584967478670572,15.176487367510099,0.0,9.210440366976517
FAMILY,Free,Everyone,1,False,False,AU Results 2017 Auzone,Recent,Mid Rating Holiday,Mid,2,4.0,3.8,6.637258031284457,15.226497531674536,0.0,11.51293546492023
SOCIAL,Free,Everyone,3,False,False,Au Pair,Recent,Mid Rating Holiday,Low-Mid,0,4.2,3.6,4.07753744390572,16.52356082573315,0.0,9.210440366976517
COMMUNICATION,Free,Everyone,2,False,False,AU Call Blocker - Block Unwanted Calls Texts 2018,Recent,Mid Rating Holiday,Low-Mid,1,4.1,4.2,2.833213344056216,15.009433329466965,0.0,6.90875477931522
BUSINESS,Free,Everyone,2,False,False,realcommercial.com.au,Recent,Mid Rating Holiday,Low-Mid,1,5.0,4.4,4.859812404361672,15.717618233614914,0.0,10.819798284210286
TOOLS,Free,Everyone,3,False,False,Powershop AU,Recent,Mid Rating Holiday,Low-Mid,3,4.0,4.0,6.212606095751519,16.213405921671733,0.0,9.210440366976517
NEWS_AND_MAGAZINES,Free,Everyone,3,False,False,Australia Newspapers - AU News Apps,Recent,Mid Rating Holiday,Low-Mid,6,4.0,4.7,3.8918202981106265,15.226497531674536,0.0,6.90875477931522
FAMILY,Free,Teen,2,False,False,Dance On Mobile,Recent,Mid Rating Holiday,High,4,4.0,4.1,10.069425630079559,17.249497794707484,0.0,13.815511557963774
LIFESTYLE,Free,Everyone,3,False,False,Neuvaine au Saint-Esprit,Recent,Mid Rating Holiday,Low-Mid,0,4.0,4.7,4.060443010546419,15.573368647930426,0.0,9.210440366976517
HOUSE_AND_HOME,Free,Everyone,3,False,False,allhomes.com.au,Recent,Mid Rating Holiday,Mid,2,4.3,3.8,6.774223886357614,16.300417291085605,0.0,11.51293546492023
BUSINESS,Free,Teen,3,False,False,Jobs in Canada - Emplois au Canada,Recent,Mid Rating Holiday,Low-Mid,6,4.2,5.0,1.0986122886681098,16.454567959008102,0.0,6.90875477931522
GAME,Free,Teen,2,False,False,Love Dance,Recent,Mid Rating Holiday,High,3,4.0,4.0,10.290890517825884,17.599700214609808,0.0,13.815511557963774
BUSINESS,Free,Everyone,3,False,False,Job'Of - Emploi au Cameroun,Recent,Mid Rating Holiday,Low-Mid,3,4.0,4.1,5.68697535633982,16.097893045681612,0.0,9.210440366976517
NEWS_AND_MAGAZINES,Free,Everyone,2,False,False,Mali 7 - Actualités au Mali,Recent,Mid Rating Holiday,Low-Mid,5,4.1,4.3,6.548219102762372,15.555976908243359,0.0,10.819798284210286
PRODUCTIVITY,Free,Everyone,2,False,False,Total AV,Recent,Mid Rating Holiday,Mid,1,4.1,3.4,6.42648845745769,17.6441519761925,0.0,11.51293546492023
BOOKS_AND_REFERENCE,Free,Teen,1,False,False,日本AV历史,Recent,Mid Rating Holiday,Low-Mid,1,4.0,4.1,5.375278407684165,17.216707972959764,0.0,9.210440366976517
FAMILY,Free,Everyone,1,False,False,AV Buddy Free,Recent,Mid Rating Holiday,Low-Mid,2,4.1,4.1,3.258096538021482,17.665658180950928,0.0,8.517393171418904
FAMILY,Free,Everyone,1,False,False,AV HD Video Player,Recent,Mid Rating Holiday,Low-Mid,4,4.4,3.8,1.9459101490553132,16.951004817371683,0.0,6.90875477931522
FAMILY,Free,Teen,3,False,False,Avakin Life - 3D virtual world,Recent,Mid Rating Holiday,High,1,4.1,4.4,14.058750026894186,18.326370075470134,0.0,16.118095750958314
VIDEO_PLAYERS,Free,Everyone,2,False,False,AV-IPTV,Recent,Mid Rating Holiday,Low-Mid,4,4.1,4.4,3.784189633918261,17.599700214609808,0.0,6.90875477931522
VIDEO_PLAYERS,Free,Everyone,3,False,False,"HD Video Player (wmv,avi,mp4,flv,av,mpg,mkv)2017",Recent,Mid Rating Holiday,Low-Mid,3,4.1,3.3,5.147494476813453,15.38412668421143,0.0,9.210440366976517
COMMUNICATION,Free,Everyone,1,False,False,Baby Monitor AV,Middle,Mid Rating Holiday,Mid,3,2.3,3.3,7.268920128193722,16.066802461833923,0.0,11.51293546492023
VIDEO_PLAYERS,Free,Everyone,1,False,False,HD Video Player - Video & MP3 Player | AV Player |,Recent,Mid Rating Holiday,Low-Mid,1,4.0,4.4,3.1354942159291497,16.759949589762293,0.0,8.517393171418904
TOOLS,Free,Everyone,3,False,False,Remote for Onkyo AV Receivers & Smart TV/Blu-Ray,Recent,Mid Rating Holiday,Mid,1,4.3,3.7,6.553933404025811,15.803385043104912,0.0,11.51293546492023
TOOLS,Free,Everyone,2,False,False,LG AV REMOTE,Middle,Mid Rating Holiday,High,4,2.3,3.4,7.791935956938058,14.403297778421795,0.0,13.815511557963774
FINANCE,Free,Everyone,4,False,False,App Seguridad AV Villas,Recent,Mid Rating Holiday,Low-Mid,3,4.0,2.3,5.529429087511423,15.555976908243359,0.0,10.819798284210286
FAMILY,Free,Teen,3,False,False,Gogo Vision (Biz Av),Recent,Mid Rating Holiday,Low-Mid,2,4.1,3.3,2.4849066497880004,15.803385043104912,0.0,6.90875477931522
PHOTOGRAPHY,Paid,Everyone,4,False,False,Ai-Ball AV Recorder,Recent,Mid Rating Holiday,Low-Mid,3,2.3,2.7,4.51085950651685,15.201805169084134,1.0986122886681098,8.517393171418904
TOOLS,Free,Everyone,3,False,False,Norton Security and Antivirus,Recent,Mid Rating Holiday,High,3,4.1,4.6,13.973062874232012,17.073607134447293,0.0,16.118095750958314
FAMILY,Free,Everyone,2,False,False,AV Pro Voice Changer,Middle,Mid Rating Holiday,Low-Mid,2,4.0,3.5,5.1647859739235145,15.53827733427679,0.0,10.819798284210286
FAMILY,Free,Everyone,1,False,False,AV Phonetics,Recent,Mid Rating Holiday,Low-Mid,2,4.0,4.3,5.560681631015528,17.707330876483063,0.0,9.210440366976517
TOOLS,Free,Everyone,3,False,False,Kaspersky Mobile Antivirus: AppLock & Web Security,Recent,Mid Rating Holiday,Top Tier,1,4.1,4.7,14.77047569994922,17.707330876483063,0.0,17.72753358339242
PRODUCTIVITY,Free,Everyone,3,False,False,"Mobile Security: Antivirus, Web Scan & App Lock",Recent,Mid Rating Holiday,High,0,4.1,4.4,13.261638244655916,16.811242881518265,0.0,16.118095750958314
LIFESTYLE,Free,Everyone,3,False,False,MyAV Remote for Denon & Marantz AV Receivers,Recent,Mid Rating Holiday,Low-Mid,1,4.3,3.8,5.5254529391317835,15.803385043104912,0.0,10.819798284210286
BOOKS_AND_REFERENCE,Free,Everyone,3,False,False,Kinot & Eichah for Tisha B'Av,Middle,Mid Rating Holiday,Low-Mid,0,2.2,4.4,4.59511985013459,15.656060350091908,0.0,9.210440366976517
TOOLS,Free,Everyone,2,False,False,Samsung TV AV Guide 2016,Middle,Mid Rating Holiday,Low-Mid,1,4.0,4.2,3.332204510175204,15.039286283703994,0.0,8.517393171418904
PRODUCTIVITY,Free,Everyone,3,False,False,Professional AV Solution & Products information,Recent,Mid Rating Holiday,Low-Mid,2,4.2,4.5,3.2188758248682006,16.906553056777135,0.0,6.90875477931522
FAMILY,Free,Everyone,2,False,False,AV High School District,Recent,Mid Rating Holiday,Low-Mid,3,4.1,3.5,4.5217885770490405,17.034386422832473,0.0,9.210440366976517
TOOLS,Free,Everyone,3,False,False,Bitdefender Antivirus Free,Recent,Mid Rating Holiday,High,4,4.0,4.5,11.272508584985562,15.656060350091908,0.0,13.815511557963774
LIFESTYLE,Free,Everyone,3,False,False,Kinot Tisha'a Be'av - Ashkenaz,Middle,Mid Rating Holiday,Low-Mid,6,2.3,4.5,4.418840607796598,15.978833698567334,0.0,8.517393171418904
TOOLS,Free,Everyone,3,False,False,"Avast Cleanup & Boost, Phone Cleaner, Optimizer",Recent,Mid Rating Holiday,High,2,4.1,4.5,13.382233765514876,16.993564429978885,0.0,16.118095750958314
VIDEO_PLAYERS,Free,Everyone,3,False,False,AW Screen Recorder No Root,Recent,Mid Rating Holiday,Mid,3,5.0,4.3,7.414572881350589,15.123843647884687,0.0,11.51293546492023
BOOKS_AND_REFERENCE,Free,Everyone,4,False,False,AW Tozer Devotionals - Daily,Middle,Mid Rating Holiday,Low-Mid,4,2.3,4.2,2.1972245773362196,15.176487367510099,0.0,8.517393171418904
TOOLS,Free,Everyone,1,False,False,Analog Clock AW-7,Recent,Mid Rating Holiday,Mid,2,4.3,4.3,7.677400430514807,14.914123179965662,0.0,11.51293546492023
GAME,Free,Everyone,3,False,False,Armored Warfare: Assault,Recent,Mid Rating Holiday,Mid,3,5.0,4.0,8.951440100949855,17.6441519761925,0.0,11.51293546492023
TOOLS,Free,Everyone,1,False,False,Watch AW-7,Recent,Mid Rating Holiday,Low-Mid,5,4.3,4.2,5.521460917862246,14.914123179965662,0.0,10.819798284210286
NEWS_AND_MAGAZINES,Free,Everyone,2,False,False,AW TeamUp,Recent,Mid Rating Holiday,Low-Mid,0,4.1,4.6,2.302585092994046,16.648723960844016,0.0,6.2166061010848646
GAME,Free,Everyone,3,False,False,Auction Wars : Storage King,Recent,Mid Rating Holiday,High,4,2.3,4.1,10.277221166482795,17.958645300228824,0.0,13.815511557963774
FAMILY,Free,Everyone,3,False,False,AW Training,Recent,Mid Rating Holiday,Low-Mid,3,4.0,4.6,2.4849066497880004,16.648723960844016,0.0,6.90875477931522
TOOLS,Free,Everyone,1,False,False,Digital Clock AW-7,Recent,Mid Rating Holiday,Mid,1,4.3,4.1,6.184148890937483,14.88022163978423,0.0,11.51293546492023
TOOLS,Free,Everyone,1,False,False,Analog and Digital Clock AW-7,Recent,Mid Rating Holiday,Low-Mid,3,4.3,4.0,5.313205979041787,14.88022163978423,0.0,10.819798284210286
TOOLS,Paid,Everyone,1,False,False,Analog Clock AW-7 PRO,Recent,Mid Rating Holiday,Low-Mid,2,4.3,3.3,3.713572066704308,14.80876270134486,0.6931471805599453,6.90875477931522
TOOLS,Free,Everyone,2,False,False,AW Browser with Chrome Custom Tabs,Recent,Mid Rating Holiday,Low-Mid,3,6.0,4.0,2.302585092994046,15.363073279446223,0.0,6.2166061010848646
TOOLS,Free,Everyone,1,False,False,Roman Clock AW-7,Recent,Mid Rating Holiday,Low-Mid,5,4.3,4.4,3.970291913552122,14.914123179965662,0.0,8.517393171418904
TOOLS,Free,Everyone,1,False,False,Square Analog Clock AW-7,Recent,Mid Rating Holiday,Low-Mid,5,4.3,4.2,5.68697535633982,14.914123179965662,0.0,10.819798284210286
BUSINESS,Free,Everyone,3,False,False,AirWatch Agent,Recent,Mid Rating Holiday,High,2,4.0,3.1,9.951038854394351,17.249497794707484,0.0,15.424948670398354
GAME,Free,Teen,2,False,False,Modern Action Commando 3D,Recent,Mid Rating Holiday,Mid,3,4.0,4.2,6.20050917404269,17.958645300228824,0.0,11.51293546492023
BUSINESS,Free,Everyone,1,False,False,HCP Anywhere,Recent,Mid Rating Holiday,Low-Mid,4,4.3,4.7,4.74493212836325,15.967272877502799,0.0,8.517393171418904
WEATHER,Free,Everyone 10+,3,False,False,Amber Weather,Recent,Mid Rating Holiday,High,0,4.1,4.4,12.468967538420268,16.380459992348886,0.0,16.118095750958314
FAMILY,Free,Everyone,2,False,False,Advanced Warfare Guns,Middle,Mid Rating Holiday,Mid,5,3.0,2.9,7.640123172695364,15.53827733427679,0.0,11.51293546492023
VIDEO_PLAYERS,Free,Everyone,4,False,False,Video Editor,Middle,Mid Rating Holiday,Mid,1,4.3,3.8,7.053585727193677,16.951004817371683,0.0,11.51293546492023
BOOKS_AND_REFERENCE,Free,Everyone,1,False,False,The Pursuit of God,Recent,Mid Rating Holiday,Low-Mid,1,3.0,4.8,1.9459101490553132,14.285514812209815,0.0,6.90875477931522
FOOD_AND_DRINK,Free,Everyone,2,False,False,Food-Aw - Order Food Online in Aruba,Recent,Mid Rating Holiday,Very Low,3,4.1,5.0,0.6931471805599453,16.993564429978885,0.0,4.61512051684126
PRODUCTIVITY,Paid,Everyone,4,False,False,F05WatchFace for Android Wear,Recent,Mid Rating Holiday,Low-Mid,6,4.3,3.9,4.852030263919617,15.59046307836746,0.0,6.90875477931522
FAMILY,Free,Everyone,2,False,False,Anime Expo 2018,Recent,Mid Rating Holiday,Low-Mid,4,5.0,4.7,4.007333185232471,17.599700214609808,0.0,9.210440366976517
